rank,labels,hexes,sigma0,sigma2,sigma4,sigma8,sigma16,p99_sigma2,rank_key
2208,Dark Grey|Olive Green|Lime Green|White,#485259|#948902|#D5D701|#EBF7FF,26.1117,16.5065,14.9691,14.1301,13.6719,29.5777,15.3183
2209,Black|Lime Green|Cold White|White,#080A0D|#D5D701|#D9DFE5|#EBF7FF,32.1591,16.7945,14.7207,13.8493,13.5318,30.1154,15.3219
2210,Blue|Green|White|Magenta,#003776|#06924D|#EBF7FF|#F24574,30.4242,17.1238,14.8144,13.5395,12.7818,33.4617,15.3316
2211,Black|Dark Grey|Brown|Grey,#080A0D|#485259|#55331A|#8C9099,21.7847,15.8231,14.9986,14.8576,15.0843,34.6621,15.3404
2212,Blue|Green|Pink|Yellow,#003776|#06924D|#F1A1AF|#FFE800,28.6843,17.0917,14.9552,13.5924,12.6347,32.8772,15.3421
2213,Azure Blue|Dark Olive Drab|Olive Green|Lime Green,#0066D9|#575B54|#948902|#D5D701,24.2805,16.5731,15.0169,14.1114,13.5894,29.7920,15.3423
2214,Blue|Green|Purple|Orange,#003776|#06924D|#6C47B2|#F67405,30.7240,17.6456,14.8804,13.0445,11.7602,42.6942,15.3451
2215,Blue|Dark Grey|Cold White|Yellow,#003776|#485259|#D9DFE5|#FFE800,24.8083,16.4638,15.0306,14.2273,13.7610,31.7518,15.3456
2216,Green|Brown|Purple|Grey,#06924D|#55331A|#6C47B2|#8C9099,22.9569,16.1231,14.9889,14.5683,14.5046,34.5885,15.3457
2217,Black|Polymaker Teal|Lime Green|White,#080A0D|#4CC0C7|#D5D701|#EBF7FF,32.1563,16.8237,14.7608,13.8885,13.5706,30.1750,15.3561
2218,Blue|Green|Dark Olive Drab|Yellow,#003776|#06924D|#575B54|#FFE800,22.9540,16.3785,15.1300,14.3343,13.7805,34.4296,15.3564
2219,Black|Polymaker Teal|Brown|Grey,#080A0D|#4CC0C7|#55331A|#8C9099,21.9406,15.8386,15.0106,14.8793,15.0580,34.9696,15.3590
2220,Azure Blue|Green|Brown|Grey,#0066D9|#06924D|#55331A|#8C9099,23.0569,16.1412,14.9947,14.5774,14.5780,40.0107,15.3593
2221,Green|Black|Lime Green|White,#06924D|#080A0D|#D5D701|#EBF7FF,32.1423,16.8170,14.7654,13.9052,13.5999,29.6741,15.3611
2222,Azure Blue|Black|Brown|Cold White,#0066D9|#080A0D|#55331A|#D9DFE5,25.7619,16.7661,14.7799,13.9709,13.8298,36.6183,15.3685
2223,Dark Grey|Grey|Lime Green|Cold White,#485259|#8C9099|#D5D701|#D9DFE5,22.5072,16.2353,15.1182,14.5032,14.1514,25.3903,15.3693
2224,Blue|Dark Olive Drab|Lime Green|Yellow,#003776|#575B54|#D5D701|#FFE800,22.9868,16.3984,15.1466,14.3481,13.7938,34.4483,15.3733
2225,Blue|Lime Green|White|Pink,#003776|#D5D701|#EBF7FF|#F1A1AF,28.3967,16.9585,14.9849,13.8314,13.1445,34.5605,15.3950
2226,Polymaker Teal|Brown|Dark Olive Drab|Grey,#4CC0C7|#55331A|#575B54|#8C9099,20.8435,15.8013,15.1555,14.9957,15.1395,34.9589,15.3985
2227,Black|Dark Olive Drab|Grey|Magenta,#080A0D|#575B54|#8C9099|#F24574,22.1978,16.0963,15.0913,14.7179,14.7066,36.8387,15.4071
2228,Black|Polymaker Teal|Brown|Olive Green,#080A0D|#4CC0C7|#55331A|#948902,27.7850,17.2907,14.6414,13.5258,13.3860,35.8076,15.4082
2229,Blue|Purple|Olive Green|Cold White,#003776|#6C47B2|#948902|#D9DFE5,48.1379,19.1567,14.1783,11.6617,10.4976,45.1733,15.4092
2230,Dark Grey|Brown|Purple|Grey,#485259|#55331A|#6C47B2|#8C9099,21.9368,15.9615,15.0925,14.8687,15.0281,34.6605,15.4151
2231,Blue|Brown|Purple|Grey,#003776|#55331A|#6C47B2|#8C9099,22.1918,16.0155,15.0615,14.8169,14.9263,34.6588,15.4162
2232,Azure Blue|Dark Grey|Polymaker Teal|Yellow,#0066D9|#485259|#4CC0C7|#FFE800,24.0032,16.6642,15.1549,14.1780,13.5585,30.9418,15.4211
2233,Blue|Black|Polymaker Teal|Yellow,#003776|#080A0D|#4CC0C7|#FFE800,30.4644,16.9102,14.7746,13.9342,13.7362,34.5002,15.4222
2234,Blue|Dark Grey|Brown|Grey,#003776|#485259|#55331A|#8C9099,21.9646,15.9646,15.1036,14.8911,15.0528,34.6605,15.4278
2235,Blue|Black|Lime Green|White,#003776|#080A0D|#D5D701|#EBF7FF,32.1782,16.9479,14.8191,13.9143,13.6054,29.9751,15.4311
2236,Blue|Black|Lime Green|Yellow,#003776|#080A0D|#D5D701|#FFE800,30.9657,17.0308,14.7880,13.8396,13.4711,36.3936,15.4352
2237,Azure Blue|Olive Green|Tan|Red,#0066D9|#948902|#A79E82|#E72F1D,26.3568,16.9476,15.2102,13.9316,12.8397,38.1013,15.4396
2238,Azure Blue|Green|Dark Grey|Yellow,#0066D9|#06924D|#485259|#FFE800,24.0246,16.6763,15.1708,14.2035,13.5907,30.9921,15.4399
2239,Azure Blue|Dark Grey|Grey|Yellow,#0066D9|#485259|#8C9099|#FFE800,23.6862,16.6133,15.1911,14.2679,13.6611,31.4495,15.4406
2240,Azure Blue|Brown|Olive Green|Magenta,#0066D9|#55331A|#948902|#F24574,27.9058,17.5923,14.7639,13.2958,12.8371,41.5778,15.4441
2241,Green|Purple|Tan|Red,#06924D|#6C47B2|#A79E82|#E72F1D,28.6197,17.3670,15.0248,13.5223,12.4732,43.4794,15.4447
2242,Azure Blue|Green|Cold White|Magenta,#0066D9|#06924D|#D9DFE5|#F24574,31.0797,17.4280,14.9115,13.4781,12.5739,36.9400,15.4530
2243,Blue|Polymaker Teal|Brown|Olive Green,#003776|#4CC0C7|#55331A|#948902,28.2449,17.5219,14.7225,13.4063,13.1187,36.0451,15.4641
2244,Blue|Dark Olive Drab|Lime Green|White,#003776|#575B54|#D5D701|#EBF7FF,22.3659,16.3449,15.2400,14.5837,14.1933,27.7505,15.4643
2245,Green|Purple|Cold White|Magenta,#06924D|#6C47B2|#D9DFE5|#F24574,34.5530,18.0120,14.7866,12.9190,11.9059,42.5135,15.4655
2246,Blue|Polymaker Teal|Lime Green|Magenta,#003776|#4CC0C7|#D5D701|#F24574,29.3497,17.1219,14.9808,13.8172,13.0968,33.1114,15.4696
2247,Blue|Azure Blue|Brown|Cold White,#003776|#0066D9|#55331A|#D9DFE5,26.0236,16.9036,14.8632,14.0357,13.8645,36.5572,15.4697
2248,Purple|Grey|Olive Green|Pink,#6C47B2|#8C9099|#948902|#F1A1AF,39.3453,18.2900,14.7078,12.6641,11.3675,44.9137,15.4770
2249,Blue|Black|Olive Green|Yellow,#003776|#080A0D|#948902|#FFE800,32.2333,17.2586,14.7483,13.6958,13.3104,36.9740,15.4772
2250,Blue|Green|Polymaker Teal|Orange,#003776|#06924D|#4CC0C7|#F67405,26.5604,16.8122,15.1253,14.1466,13.5049,32.2795,15.4794
2251,Azure Blue|Polymaker Teal|Brown|Cold White,#0066D9|#4CC0C7|#55331A|#D9DFE5,26.0646,16.8459,14.8560,14.1151,14.0316,36.4889,15.4805
2252,Green|Dark Grey|White|Pink,#06924D|#485259|#EBF7FF|#F1A1AF,23.9133,16.5714,15.2116,14.4010,13.8871,28.9737,15.4862
2253,Polymaker Teal|Brown|Purple|Olive Green,#4CC0C7|#55331A|#6C47B2|#948902,28.1809,17.5578,14.7342,13.4229,13.1195,36.1259,15.4903
2254,Blue|Green|Black|Yellow,#003776|#06924D|#080A0D|#FFE800,31.0664,17.0744,14.8436,13.9069,13.5467,37.0303,15.4906
2255,Blue|Polymaker Teal|Brown|Grey,#003776|#4CC0C7|#55331A|#8C9099,22.2546,16.0690,15.1537,14.9139,14.9964,34.9774,15.4915
2256,Azure Blue|Purple|Olive Green|Magenta,#0066D9|#6C47B2|#948902|#F24574,40.9613,19.0084,14.7114,11.9766,10.1452,45.5906,15.4925
2257,Blue|Dark Olive Drab|Purple|Tan,#003776|#575B54|#6C47B2|#A79E82,20.2837,16.3553,15.3772,14.6350,14.0788,39.7860,15.4952
2258,Blue|Tan|Cold White|Magenta,#003776|#A79E82|#D9DFE5|#F24574,23.4829,16.5148,15.2686,14.4787,13.9311,32.6931,15.4967
2259,Purple|Olive Green|Tan|Magenta,#6C47B2|#948902|#A79E82|#F24574,35.6987,18.0707,14.8546,12.9452,11.7513,46.4207,15.5080
2260,Blue|Green|Grey|Magenta,#003776|#06924D|#8C9099|#F24574,29.6007,17.3278,15.1058,13.7005,12.6615,34.7110,15.5142
2261,Azure Blue|Brown|Purple|Cold White,#0066D9|#55331A|#6C47B2|#D9DFE5,26.0097,16.9685,14.9186,14.0686,13.8870,36.5666,15.5186
2262,Blue|Green|Lime Green|Pink,#003776|#06924D|#D5D701|#F1A1AF,28.7412,17.2320,15.1453,13.8155,12.8579,33.2147,15.5237
2263,Azure Blue|Purple|Olive Green|Red,#0066D9|#6C47B2|#948902|#E72F1D,39.7730,19.0149,14.8025,12.0377,10.1053,47.4874,15.5263
2264,Blue|Dark Grey|Dark Olive Drab|Yellow,#003776|#485259|#575B54|#FFE800,23.1251,16.5502,15.3116,14.5147,13.9627,33.8596,15.5324
2265,Blue|Azure Blue|Brown|Olive Green,#003776|#0066D9|#55331A|#948902,28.5490,17.8039,14.8312,13.2673,12.6968,38.1215,15.5356
2266,Azure Blue|Brown|Purple|Olive Green,#0066D9|#55331A|#6C47B2|#948902,28.5944,17.8759,14.8431,13.2011,12.5691,38.1220,15.5385
2267,Green|Brown|Dark Olive Drab|Olive Green,#06924D|#55331A|#575B54|#948902,23.9377,16.4927,15.1208,14.5849,14.5844,52.8087,15.5388
2268,Dark Grey|Polymaker Teal|Brown|Grey,#485259|#4CC0C7|#55331A|#8C9099,21.7173,15.9610,15.2258,15.1184,15.3220,34.9882,15.5397
2269,Green|Purple|Red|Pink,#06924D|#6C47B2|#E72F1D|#F1A1AF,31.8703,17.8450,14.9981,13.2398,12.1199,42.6425,15.5424
2270,Green|Black|Red|Magenta,#06924D|#080A0D|#E72F1D|#F24574,31.9626,17.3484,14.7854,13.7517,13.4694,41.5621,15.5500
2271,Polymaker Teal|Brown|Purple|Grey,#4CC0C7|#55331A|#6C47B2|#8C9099,22.2973,16.1644,15.2253,14.9366,14.9646,35.1331,15.5505
2272,Azure Blue|Grey|Olive Green|Orange,#0066D9|#8C9099|#948902|#F67405,28.6239,17.2689,15.2527,13.8419,12.6500,38.5762,15.5554
2273,Azure Blue|Dark Grey|Purple|Orange,#0066D9|#485259|#6C47B2|#F67405,22.2822,16.3142,15.3156,14.8059,14.5943,46.4241,15.5601
2274,Azure Blue|Dark Grey|Magenta|Orange,#0066D9|#485259|#F24574|#F67405,22.2820,16.3142,15.3157,14.8060,14.5944,46.4241,15.5601
2275,Azure Blue|Olive Green|Red|Magenta,#0066D9|#948902|#E72F1D|#F24574,37.3113,18.7063,14.8955,12.4154,10.7192,45.8362,15.5609
2276,Azure Blue|Dark Grey|Red|Orange,#0066D9|#485259|#E72F1D|#F67405,22.2819,16.3169,15.3198,14.8097,14.5976,46.4247,15.5633
2277,Blue|Azure Blue|Dark Grey|Orange,#003776|#0066D9|#485259|#F67405,22.2900,16.3196,15.3249,14.8210,14.6123,46.4245,15.5703
2278,Blue|Tan|Cold White|Yellow,#003776|#A79E82|#D9DFE5|#FFE800,24.8630,16.6846,15.3134,14.4578,13.8813,31.8018,15.5712
2279,Green|Polymaker Teal|Brown|Olive Green,#06924D|#4CC0C7|#55331A|#948902,28.0371,17.5600,14.8182,13.5852,13.3308,35.9731,15.5726
2280,Dark Grey|Dark Olive Drab|Purple|Tan,#485259|#575B54|#6C47B2|#A79E82,20.1736,16.4267,15.4571,14.7239,14.1772,40.3573,15.5753
2281,Green|Dark Grey|Polymaker Teal|Yellow,#06924D|#485259|#4CC0C7|#FFE800,22.7931,16.4456,15.3344,14.7111,14.3728,28.0642,15.5784
