rank,labels,hexes,sigma0,sigma2,sigma4,sigma8,sigma16,p99_sigma2,rank_key
1439,Polymaker Teal|Dark Olive Drab|Tan|Cold White,#4CC0C7|#575B54|#A79E82|#D9DFE5,28.0078,25.5502,24.1167,22.1930,19.7506,41.1480,23.8716
1440,Dark Olive Drab|Olive Green|Tan|Cold White,#575B54|#948902|#A79E82|#D9DFE5,28.0078,25.5502,24.1167,22.1930,19.7506,41.1480,23.8716
1441,Dark Olive Drab|Tan|Lime Green|Cold White,#575B54|#A79E82|#D5D701|#D9DFE5,28.0078,25.5502,24.1167,22.1930,19.7506,41.1480,23.8716
1442,Dark Olive Drab|Tan|Cold White|Yellow,#575B54|#A79E82|#D9DFE5|#FFE800,28.0078,25.5502,24.1167,22.1930,19.7506,41.1480,23.8716
1443,Blue|Black|Grey|Tan,#003776|#080A0D|#8C9099|#A79E82,32.2027,26.3687,23.9710,21.3758,18.5955,49.9219,23.8722
1444,Azure Blue|Purple|Tan|Magenta,#0066D9|#6C47B2|#A79E82|#F24574,30.1858,26.0029,24.0718,21.7511,19.0307,45.6892,23.8770
1445,Green|Purple|Pink|Magenta,#06924D|#6C47B2|#F1A1AF|#F24574,46.4427,29.0895,23.2113,18.6663,15.1844,63.4784,23.8779
1446,Blue|Green|Brown|Red,#003776|#06924D|#55331A|#E72F1D,33.5160,26.6154,23.5018,21.1429,19.8412,66.8637,23.8791
1447,Green|Black|Purple|Olive Green,#06924D|#080A0D|#6C47B2|#948902,51.1259,29.8949,22.8534,17.8654,14.4873,67.8206,23.8801
1448,Dark Grey|Polymaker Teal|Red|Pink,#485259|#4CC0C7|#E72F1D|#F1A1AF,28.7711,25.9769,24.2436,21.7840,18.6181,52.4006,23.8804
1449,Black|Dark Olive Drab|Grey|Lime Green,#080A0D|#575B54|#8C9099|#D5D701,30.9944,26.0483,24.0350,21.7193,18.8934,44.9795,23.8838
1450,Azure Blue|Green|Polymaker Teal|Dark Olive Drab,#0066D9|#06924D|#4CC0C7|#575B54,28.5661,25.3606,23.9917,22.4080,20.5541,51.9282,23.8843
1451,Azure Blue|Tan|Red|Yellow,#0066D9|#A79E82|#E72F1D|#FFE800,29.1968,25.8137,24.1163,21.9646,19.3881,45.7869,23.8891
1452,Azure Blue|Tan|White|Magenta,#0066D9|#A79E82|#EBF7FF|#F24574,29.1793,25.8016,24.1113,21.9784,19.4306,45.3630,23.8900
1453,Dark Grey|Polymaker Teal|Dark Olive Drab|Olive Green,#485259|#4CC0C7|#575B54|#948902,28.3995,25.4347,24.0125,22.3462,20.4720,54.8623,23.8905
1454,Azure Blue|Dark Olive Drab|Cold White|White,#0066D9|#575B54|#D9DFE5|#EBF7FF,29.6697,26.0792,24.1739,21.7038,18.6030,70.6943,23.8915
1455,Green|Dark Olive Drab|Cold White|White,#06924D|#575B54|#D9DFE5|#EBF7FF,28.0084,25.5588,24.1310,22.2252,19.8046,41.0628,23.8920
1456,Polymaker Teal|Dark Olive Drab|Cold White|White,#4CC0C7|#575B54|#D9DFE5|#EBF7FF,28.0084,25.5588,24.1310,22.2252,19.8046,41.0628,23.8920
1457,Dark Olive Drab|Olive Green|Cold White|White,#575B54|#948902|#D9DFE5|#EBF7FF,28.0084,25.5588,24.1310,22.2252,19.8046,41.0628,23.8920
1458,Dark Olive Drab|Lime Green|Cold White|White,#575B54|#D5D701|#D9DFE5|#EBF7FF,28.0084,25.5588,24.1310,22.2252,19.8046,41.0628,23.8920
1459,Dark Olive Drab|Cold White|White|Yellow,#575B54|#D9DFE5|#EBF7FF|#FFE800,28.0084,25.5588,24.1310,22.2252,19.8046,41.0628,23.8920
1460,Azure Blue|Tan|Lime Green|Pink,#0066D9|#A79E82|#D5D701|#F1A1AF,29.2759,25.8355,24.1108,21.9492,19.3640,45.8523,23.8923
1461,Dark Grey|Polymaker Teal|Brown|Yellow,#485259|#4CC0C7|#55331A|#FFE800,27.6072,25.2449,24.0285,22.5399,20.8110,54.7776,23.8924
1462,Azure Blue|Dark Olive Drab|Lime Green|Pink,#0066D9|#575B54|#D5D701|#F1A1AF,30.6915,26.1920,24.0712,21.5946,18.9345,80.9104,23.8933
1463,Azure Blue|Polymaker Teal|Tan|Cold White,#0066D9|#4CC0C7|#A79E82|#D9DFE5,29.1690,25.7972,24.1074,21.9923,19.4627,45.7900,23.8947
1464,Black|Dark Olive Drab|Cold White|Pink,#080A0D|#575B54|#D9DFE5|#F1A1AF,34.0223,26.6867,23.8174,21.1126,18.4002,48.3683,23.8997
1465,Azure Blue|Brown|Grey|Red,#0066D9|#55331A|#8C9099|#E72F1D,31.1082,26.1598,24.0947,21.6413,18.6757,48.3522,23.9005
1466,Blue|Black|Olive Green|Orange,#003776|#080A0D|#948902|#F67405,37.4643,27.6522,23.3620,20.1495,18.3836,76.2873,23.9009
1467,Azure Blue|Polymaker Teal|Tan|Yellow,#0066D9|#4CC0C7|#A79E82|#FFE800,29.1641,25.7982,24.1261,22.0046,19.4483,45.3019,23.9014
1468,Green|Purple|Lime Green|Magenta,#06924D|#6C47B2|#D5D701|#F24574,46.7644,28.9167,23.0931,18.8918,16.0495,65.9463,23.9042
1469,Dark Olive Drab|Tan|Cold White|White,#575B54|#A79E82|#D9DFE5|#EBF7FF,28.0244,25.5766,24.1493,22.2319,19.7989,41.1506,23.9042
1470,Azure Blue|Tan|White|Orange,#0066D9|#A79E82|#EBF7FF|#F67405,29.1765,25.8175,24.1297,21.9916,19.4257,45.4067,23.9045
1471,Black|Brown|Grey|Olive Green,#080A0D|#55331A|#8C9099|#948902,33.5139,26.6114,23.9256,21.2007,18.2422,61.1395,23.9060
1472,Azure Blue|Purple|Tan|Red,#0066D9|#6C47B2|#A79E82|#E72F1D,30.1024,26.0137,24.1052,21.8027,19.1225,45.4043,23.9082
1473,Azure Blue|Purple|Tan|Orange,#0066D9|#6C47B2|#A79E82|#F67405,30.0209,26.0046,24.1000,21.8118,19.1364,45.7406,23.9082
1474,Azure Blue|Black|Brown|Lime Green,#0066D9|#080A0D|#55331A|#D5D701,36.2744,27.5331,23.8641,20.2858,17.1323,84.2480,23.9094
1475,Dark Grey|Polymaker Teal|Dark Olive Drab|Yellow,#485259|#4CC0C7|#575B54|#FFE800,27.2000,25.2133,24.0852,22.6108,20.8544,54.9987,23.9121
1476,Green|Purple|Red|Pink,#06924D|#6C47B2|#E72F1D|#F1A1AF,46.4468,29.1434,23.2400,18.6809,15.2219,65.6368,23.9122
1477,Dark Olive Drab|Purple|Cold White|Pink,#575B54|#6C47B2|#D9DFE5|#F1A1AF,29.1693,25.9396,24.1379,21.8862,19.2436,56.4241,23.9129
1478,Azure Blue|Tan|Cold White|White,#0066D9|#A79E82|#D9DFE5|#EBF7FF,29.1666,25.8130,24.1340,22.0130,19.4627,45.3673,23.9130
1479,Azure Blue|Tan|Cold White|Pink,#0066D9|#A79E82|#D9DFE5|#F1A1AF,29.2192,25.8324,24.1400,22.0090,19.4776,45.5492,23.9207
1480,Azure Blue|Tan|White|Yellow,#0066D9|#A79E82|#EBF7FF|#FFE800,29.1977,25.8203,24.1398,22.0221,19.4921,45.7708,23.9212
1481,Azure Blue|Tan|Cold White|Red,#0066D9|#A79E82|#D9DFE5|#E72F1D,29.2108,25.8320,24.1437,22.0106,19.4410,46.0892,23.9213
1482,Azure Blue|Black|Polymaker Teal|Dark Olive Drab,#0066D9|#080A0D|#4CC0C7|#575B54,28.5359,25.3982,24.0407,22.4549,20.5841,51.5507,23.9265
1483,Black|Purple|Tan|Cold White,#080A0D|#6C47B2|#A79E82|#D9DFE5,39.1546,28.2279,23.5604,19.6400,16.5380,52.8476,23.9340
1484,Azure Blue|Brown|Grey|White,#0066D9|#55331A|#8C9099|#EBF7FF,31.9693,26.2226,24.0083,21.6468,18.9777,50.6784,23.9347
1485,Blue|Green|Black|Red,#003776|#06924D|#080A0D|#E72F1D,33.4854,26.6035,23.5637,21.2676,20.0121,67.4028,23.9356
1486,Azure Blue|Dark Grey|Dark Olive Drab|Orange,#0066D9|#485259|#575B54|#F67405,29.4020,25.5997,24.0012,22.2738,20.4084,56.3987,23.9367
1487,Azure Blue|Tan|White|Pink,#0066D9|#A79E82|#EBF7FF|#F1A1AF,29.2269,25.8394,24.1522,22.0360,19.4938,45.5407,23.9377
1488,Blue|Polymaker Teal|Lime Green|White,#003776|#4CC0C7|#D5D701|#EBF7FF,32.0868,26.7986,24.0885,21.0790,18.2905,64.2637,23.9388
1489,Dark Olive Drab|Grey|Cold White|Magenta,#575B54|#8C9099|#D9DFE5|#F24574,27.8808,25.6225,24.2299,22.2624,19.6683,41.7571,23.9425
1490,Azure Blue|Tan|Red|Pink,#0066D9|#A79E82|#E72F1D|#F1A1AF,29.2853,25.8820,24.1674,22.0078,19.4191,45.6363,23.9449
1491,Azure Blue|Green|Grey|Yellow,#0066D9|#06924D|#8C9099|#FFE800,31.5829,26.3928,24.0857,21.4979,18.6811,50.2772,23.9454
1492,Azure Blue|Brown|Cold White|Magenta,#0066D9|#55331A|#D9DFE5|#F24574,35.7740,27.0201,23.7477,20.8748,18.2283,50.9854,23.9474
1493,Azure Blue|Tan|Cold White|Magenta,#0066D9|#A79E82|#D9DFE5|#F24574,29.2467,25.8570,24.1635,22.0408,19.4986,45.3357,23.9489
1494,Azure Blue|Dark Olive Drab|Cold White|Orange,#0066D9|#575B54|#D9DFE5|#F67405,29.0579,25.9781,24.2426,21.9246,19.0331,57.6803,23.9514
1495,Green|Purple|Olive Green|Red,#06924D|#6C47B2|#948902|#E72F1D,50.8756,29.9734,22.9405,17.9350,14.5963,67.5950,23.9542
1496,Blue|Azure Blue|Dark Olive Drab|Orange,#003776|#0066D9|#575B54|#F67405,29.3128,25.5546,24.0197,22.3620,20.5494,56.3571,23.9583
1497,Dark Grey|Brown|Pink|Yellow,#485259|#55331A|#F1A1AF|#FFE800,26.9221,25.2038,24.1723,22.7139,20.8293,42.3013,23.9589
1498,Azure Blue|Tan|Magenta|Yellow,#0066D9|#A79E82|#F24574|#FFE800,29.2383,25.8687,24.1840,22.0516,19.4687,45.9570,23.9602
1499,Dark Grey|Polymaker Teal|Pink|Magenta,#485259|#4CC0C7|#F1A1AF|#F24574,29.0162,26.1108,24.3093,21.8104,18.8022,54.5727,23.9606
1500,Dark Grey|Grey|Lime Green|Pink,#485259|#8C9099|#D5D701|#F1A1AF,28.1226,25.8105,24.3157,22.1260,19.1670,73.1156,23.9683
1501,Azure Blue|Green|Dark Olive Drab|Grey,#0066D9|#06924D|#575B54|#8C9099,30.2780,26.2495,24.2464,21.6885,18.6376,60.4236,23.9690
1502,Black|Dark Grey|Pink|Yellow,#080A0D|#485259|#F1A1AF|#FFE800,26.9231,25.2207,24.1895,22.7190,20.8181,42.2309,23.9699
1503,Dark Grey|Purple|Pink|Yellow,#485259|#6C47B2|#F1A1AF|#FFE800,26.9231,25.2207,24.1895,22.7190,20.8181,42.2309,23.9699
1504,Dark Grey|Olive Green|Pink|Yellow,#485259|#948902|#F1A1AF|#FFE800,26.9231,25.2207,24.1895,22.7190,20.8181,42.2309,23.9699
1505,Dark Grey|Red|Pink|Yellow,#485259|#E72F1D|#F1A1AF|#FFE800,26.9231,25.2207,24.1895,22.7190,20.8181,42.2309,23.9699
1506,Dark Grey|Pink|Magenta|Yellow,#485259|#F1A1AF|#F24574|#FFE800,26.9231,25.2207,24.1895,22.7190,20.8181,42.2309,23.9699
1507,Dark Grey|Pink|Orange|Yellow,#485259|#F1A1AF|#F67405|#FFE800,26.9231,25.2207,24.1895,22.7190,20.8181,42.2309,23.9699
1508,Brown|Purple|Grey|Cold White,#55331A|#6C47B2|#8C9099|#D9DFE5,33.1738,26.5562,24.0153,21.3902,18.4626,52.7877,23.9732
1509,Polymaker Teal|Brown|Olive Green|Magenta,#4CC0C7|#55331A|#948902|#F24574,36.5277,27.3465,23.7893,20.6050,17.7185,47.8293,23.9757
1510,Azure Blue|Polymaker Teal|Tan|Pink,#0066D9|#4CC0C7|#A79E82|#F1A1AF,29.2741,25.8946,24.2005,22.0587,19.4932,45.7235,23.9766
1511,Green|Purple|Pink|Orange,#06924D|#6C47B2|#F1A1AF|#F67405,46.4963,29.1345,23.2061,18.8239,15.7261,65.4625,23.9792
1512,Dark Grey|Dark Olive Drab|Pink|Yellow,#485259|#575B54|#F1A1AF|#FFE800,26.9274,25.2204,24.1946,22.7441,20.8711,42.4847,23.9823
1513,Azure Blue|Tan|Pink|Orange,#0066D9|#A79E82|#F1A1AF|#F67405,29.2801,25.9065,24.2101,22.0584,19.4865,45.5399,23.9825
1514,Black|Dark Olive Drab|Cold White|Red,#080A0D|#575B54|#D9DFE5|#E72F1D,34.6535,26.8979,23.8700,21.0671,18.3457,48.4331,23.9825
1515,Black|Polymaker Teal|Purple|Pink,#080A0D|#4CC0C7|#6C47B2|#F1A1AF,39.3310,28.6035,23.8251,19.3685,15.6957,53.5628,23.9860
1516,Azure Blue|Black|Dark Olive Drab|Orange,#0066D9|#080A0D|#575B54|#F67405,29.2616,25.5654,24.0524,22.4067,20.5950,56.4385,23.9861
1517,Azure Blue|Dark Olive Drab|Purple|Orange,#0066D9|#575B54|#6C47B2|#F67405,29.2616,25.5654,24.0524,22.4067,20.5950,56.4385,23.9861
1518,Azure Blue|Dark Olive Drab|Red|Orange,#0066D9|#575B54|#E72F1D|#F67405,29.2616,25.5654,24.0524,22.4067,20.5950,56.4385,23.9861
1519,Blue|Brown|Olive Green|Orange,#003776|#55331A|#948902|#F67405,37.5216,27.8320,23.5363,20.1495,18.4332,76.2050,23.9908
1520,Blue|Black|Dark Grey|White,#003776|#080A0D|#485259|#EBF7FF,32.3229,26.4614,24.0144,21.5316,19.1644,67.2707,23.9965
1521,Black|Grey|Olive Green|White,#080A0D|#8C9099|#948902|#EBF7FF,34.7655,26.9347,23.9057,21.0592,18.3254,50.6637,23.9970
1522,Azure Blue|Tan|Pink|Magenta,#0066D9|#A79E82|#F1A1AF|#F24574,29.3452,25.9541,24.2265,22.0407,19.4393,45.6020,23.9974
1523,Azure Blue|Tan|Orange|Yellow,#0066D9|#A79E82|#F67405|#FFE800,29.2954,25.9234,24.2240,22.0725,19.5022,45.5929,23.9979
1524,Blue|Black|Grey|Cold White,#003776|#080A0D|#8C9099|#D9DFE5,38.8610,28.2585,23.6452,19.7414,16.6678,57.9366,24.0000
1525,Azure Blue|Brown|Dark Olive Drab|Orange,#0066D9|#55331A|#575B54|#F67405,29.2352,25.5757,24.0773,22.4276,20.6055,56.7423,24.0017
1526,Azure Blue|Tan|Pink|Yellow,#0066D9|#A79E82|#F1A1AF|#FFE800,29.2867,25.9196,24.2327,22.0851,19.5101,45.6241,24.0024
1527,Black|Dark Olive Drab|Cold White|Orange,#080A0D|#575B54|#D9DFE5|#F67405,34.4581,26.8959,23.8766,21.1152,18.3915,48.6564,24.0056
1528,Green|Dark Grey|Polymaker Teal|Pink,#06924D|#485259|#4CC0C7|#F1A1AF,29.0611,26.1522,24.3755,21.8662,18.6135,54.6424,24.0092
1529,Azure Blue|Polymaker Teal|Brown|White,#0066D9|#4CC0C7|#55331A|#EBF7FF,34.9902,26.7186,23.7775,21.3013,19.0980,53.2102,24.0100
1530,Blue|Green|Olive Green|Red,#003776|#06924D|#948902|#E72F1D,33.4044,26.6776,23.6984,21.3523,20.0320,67.3912,24.0150
1531,Green|Black|Purple|Red,#06924D|#080A0D|#6C47B2|#E72F1D,45.8529,28.7402,23.2271,19.3005,16.4985,62.7236,24.0204
1532,Dark Olive Drab|Grey|Cold White|Pink,#575B54|#8C9099|#D9DFE5|#F1A1AF,27.9191,25.7054,24.3162,22.3366,19.7256,41.9136,24.0210
1533,Dark Grey|Dark Olive Drab|Olive Green|Pink,#485259|#575B54|#948902|#F1A1AF,27.8887,25.5003,24.2195,22.5485,20.5170,43.3356,24.0244
1534,Azure Blue|Tan|Red|Magenta,#0066D9|#A79E82|#E72F1D|#F24574,29.3144,25.9432,24.2479,22.1079,19.5113,45.8105,24.0255
1535,Black|Brown|Dark Olive Drab|Cold White,#080A0D|#55331A|#575B54|#D9DFE5,35.9929,27.2961,23.8144,20.7585,18.0109,48.9155,24.0273
1536,Azure Blue|Brown|Cold White|Pink,#0066D9|#55331A|#D9DFE5|#F1A1AF,35.7961,27.0494,23.8262,21.0069,18.3688,51.2031,24.0282
1537,Dark Olive Drab|Tan|Cold White|Orange,#575B54|#A79E82|#D9DFE5|#F67405,28.2451,25.7386,24.2837,22.3180,19.8106,42.0484,24.0283
1538,Black|Grey|Olive Green|Tan,#080A0D|#8C9099|#948902|#A79E82,33.3926,26.7143,24.0609,21.3486,18.4060,62.4410,24.0314
1539,Blue|Black|Olive Green|Red,#003776|#080A0D|#948902|#E72F1D,37.5427,27.7004,23.4296,20.3628,18.7654,76.5511,24.0316
1540,Blue|Green|Purple|Red,#003776|#06924D|#6C47B2|#E72F1D,45.8353,28.8174,23.2588,19.2493,16.4747,62.5449,24.0333
1541,Black|Dark Olive Drab|Olive Green|Cold White,#080A0D|#575B54|#948902|#D9DFE5,38.1773,27.8981,23.6645,20.1700,17.3217,51.3765,24.0341
1542,Blue|Green|Purple|Olive Green,#003776|#06924D|#6C47B2|#948902,50.8637,29.9693,23.0176,18.1189,14.7869,66.8035,24.0441
1543,Azure Blue|Brown|Purple|Cold White,#0066D9|#55331A|#6C47B2|#D9DFE5,35.8460,27.0730,23.8217,21.0161,18.4054,51.2267,24.0445
1544,Azure Blue|Dark Olive Drab|Grey|White,#0066D9|#575B54|#8C9099|#EBF7FF,29.1325,25.9938,24.3328,22.0966,19.2250,70.3934,24.0452
1545,Green|Dark Olive Drab|Purple|Olive Green,#06924D|#575B54|#6C47B2|#948902,50.8416,30.1196,23.0793,17.9771,14.5856,67.6809,24.0483
1546,Black|Purple|Grey|Magenta,#080A0D|#6C47B2|#8C9099|#F24574,32.9578,26.6209,24.1406,21.4781,18.4288,53.8260,24.0495
1547,Dark Olive Drab|Purple|Cold White|White,#575B54|#6C47B2|#D9DFE5|#EBF7FF,30.1936,26.2954,24.2662,21.8259,19.0686,56.9838,24.0607
1548,Blue|Azure Blue|White|Pink,#003776|#0066D9|#EBF7FF|#F1A1AF,30.2102,26.1216,24.1336,22.0051,19.9238,59.1757,24.0634
1549,Azure Blue|Tan|Magenta|Orange,#0066D9|#A79E82|#F24574|#F67405,29.3419,25.9878,24.2878,22.1392,19.5463,46.0533,24.0635
1550,Blue|Black|Olive Green|Magenta,#003776|#080A0D|#948902|#F24574,36.9698,27.5668,23.5360,20.5640,19.1291,74.6881,24.0654
1551,Blue|Olive Green|Red|Magenta,#003776|#948902|#E72F1D|#F24574,36.9698,27.5668,23.5360,20.5640,19.1291,74.6881,24.0654
1552,Blue|Olive Green|Magenta|Orange,#003776|#948902|#F24574|#F67405,36.9698,27.5668,23.5360,20.5640,19.1291,74.6881,24.0654
1553,Blue|White|Pink|Magenta,#003776|#EBF7FF|#F1A1AF|#F24574,30.2229,26.1150,24.1279,22.0250,19.9902,59.9298,24.0700
1554,Purple|Grey|Tan|White,#6C47B2|#8C9099|#A79E82|#EBF7FF,31.8237,26.5481,24.2700,21.5941,18.3782,42.5348,24.0711
1555,Azure Blue|Tan|Red|Orange,#0066D9|#A79E82|#E72F1D|#F67405,29.3876,25.9991,24.2979,22.1431,19.5380,46.1204,24.0711
1556,Azure Blue|Dark Olive Drab|Magenta|Orange,#0066D9|#575B54|#F24574|#F67405,29.2988,25.6508,24.1514,22.5008,20.6714,56.2390,24.0758
1557,Dark Olive Drab|Grey|Cold White|Red,#575B54|#8C9099|#D9DFE5|#E72F1D,28.0667,25.7990,24.3773,22.3544,19.6961,42.2220,24.0767
1558,Black|Grey|Olive Green|Yellow,#080A0D|#8C9099|#948902|#FFE800,33.4978,26.7246,24.0781,21.4350,18.5844,60.3060,24.0798
1559,Dark Olive Drab|Purple|Cold White|Red,#575B54|#6C47B2|#D9DFE5|#E72F1D,28.9682,25.9824,24.3106,22.1819,19.6303,57.3392,24.0822
1560,Green|Brown|Purple|Olive Green,#06924D|#55331A|#6C47B2|#948902,51.2807,30.1760,23.0595,17.9892,14.6583,68.6993,24.0826
1561,Black|Dark Olive Drab|Grey|Yellow,#080A0D|#575B54|#8C9099|#FFE800,30.7069,26.1924,24.2732,21.9734,19.1386,44.4820,24.0829
1562,Azure Blue|Dark Grey|Purple|Grey,#0066D9|#485259|#6C47B2|#8C9099,28.3409,25.9787,24.4467,22.1884,19.1828,77.6349,24.0836
1563,Blue|Azure Blue|Dark Grey|Grey,#003776|#0066D9|#485259|#8C9099,28.3444,25.9862,24.4529,22.1917,19.1837,77.7361,24.0889
1564,Blue|Green|Dark Olive Drab|Magenta,#003776|#06924D|#575B54|#F24574,35.5108,27.3351,23.7445,20.8509,18.9577,59.8119,24.0930
1565,Blue|Purple|White|Pink,#003776|#6C47B2|#EBF7FF|#F1A1AF,30.2763,26.1498,24.1442,22.0365,20.0052,59.6265,24.0931
1566,Azure Blue|Green|Lime Green|Cold White,#0066D9|#06924D|#D5D701|#D9DFE5,32.6630,26.8350,24.1638,21.3629,18.6887,51.7737,24.0989
1567,Green|Dark Grey|Purple|Pink,#06924D|#485259|#6C47B2|#F1A1AF,43.8320,29.1726,23.6934,19.0416,15.2076,68.9695,24.1071
1568,Azure Blue|Dark Grey|Polymaker Teal|Magenta,#0066D9|#485259|#4CC0C7|#F24574,30.3447,26.5165,24.4273,21.7097,18.3551,63.0752,24.1131
1569,Blue|Brown|Olive Green|Magenta,#003776|#55331A|#948902|#F24574,37.0940,27.6964,23.6036,20.5299,19.0810,74.3224,24.1132
1570,Black|Grey|Orange|Yellow,#080A0D|#8C9099|#F67405|#FFE800,33.0531,26.7050,24.1749,21.5246,18.5874,48.3367,24.1148
1571,Blue|Azure Blue|Polymaker Teal|Yellow,#003776|#0066D9|#4CC0C7|#FFE800,31.6126,26.4247,24.0346,21.8070,19.9981,63.4520,24.1158
1572,Black|Grey|Lime Green|White,#080A0D|#8C9099|#D5D701|#EBF7FF,34.2906,26.8544,24.0234,21.3776,18.7999,49.3003,24.1160
1573,Polymaker Teal|Purple|Orange|Yellow,#4CC0C7|#6C47B2|#F67405|#FFE800,37.0585,27.2019,23.8558,21.0329,18.6581,48.7687,24.1174
1574,Dark Grey|Dark Olive Drab|White|Magenta,#485259|#575B54|#EBF7FF|#F24574,27.5459,25.6141,24.4077,22.6249,20.2492,45.3165,24.1195
1575,Azure Blue|Brown|Dark Olive Drab|Cold White,#0066D9|#55331A|#575B54|#D9DFE5,30.6002,26.4266,24.3268,21.8131,18.9850,61.6111,24.1198
1576,Purple|Grey|Tan|Cold White,#6C47B2|#8C9099|#A79E82|#D9DFE5,31.8114,26.5984,24.3404,21.6476,18.4101,42.4752,24.1230
1577,Azure Blue|Green|Grey|Lime Green,#0066D9|#06924D|#8C9099|#D5D701,32.5857,26.8491,24.2042,21.4041,18.7179,51.4879,24.1266
1578,Azure Blue|Black|Brown|Grey,#0066D9|#080A0D|#55331A|#8C9099,32.5480,26.5826,24.2355,21.6723,18.7080,54.4057,24.1275
1579,Green|Brown|Purple|Pink,#06924D|#55331A|#6C47B2|#F1A1AF,46.0398,29.4123,23.5520,18.8469,15.1341,67.6190,24.1296
1580,Black|Grey|Magenta|Yellow,#080A0D|#8C9099|#F24574|#FFE800,33.1028,26.7585,24.1877,21.5018,18.5569,48.4000,24.1302
1581,Black|Dark Grey|Purple|Grey,#080A0D|#485259|#6C47B2|#8C9099,29.5019,26.1704,24.4322,22.0902,19.0885,73.1487,24.1303
1582,Blue|Black|Brown|Olive Green,#003776|#080A0D|#55331A|#948902,37.6597,27.9764,23.6600,20.2860,18.4747,76.1381,24.1312
1583,Green|Dark Olive Drab|Cold White|Orange,#06924D|#575B54|#D9DFE5|#F67405,28.3255,25.8446,24.3879,22.4191,19.9182,42.9806,24.1318
1584,Dark Olive Drab|Olive Green|Cold White|Orange,#575B54|#948902|#D9DFE5|#F67405,28.3255,25.8446,24.3879,22.4191,19.9182,42.9806,24.1318
1585,Dark Olive Drab|Lime Green|Cold White|Orange,#575B54|#D5D701|#D9DFE5|#F67405,28.3255,25.8446,24.3879,22.4191,19.9182,42.9806,24.1318
1586,Dark Olive Drab|Cold White|Orange|Yellow,#575B54|#D9DFE5|#F67405|#FFE800,28.3255,25.8446,24.3879,22.4191,19.9182,42.9806,24.1318
1587,Dark Grey|Polymaker Teal|Brown|Olive Green,#485259|#4CC0C7|#55331A|#948902,29.9829,25.9570,24.1802,22.3268,20.4455,54.6745,24.1419
1588,Green|Black|Dark Grey|Grey,#06924D|#080A0D|#485259|#8C9099,32.0348,26.6169,24.3189,21.6687,18.5790,55.7444,24.1428
1589,Green|Black|Dark Olive Drab|Grey,#06924D|#080A0D|#575B54|#8C9099,32.7758,26.7147,24.2637,21.5750,18.5072,50.6706,24.1449
1590,Green|Dark Olive Drab|Purple|Tan,#06924D|#575B54|#6C47B2|#A79E82,42.1509,28.7328,23.8424,19.5811,15.9483,68.6330,24.1569
1591,Blue|Brown|Olive Green|Red,#003776|#55331A|#948902|#E72F1D,37.6981,27.9998,23.7054,20.3418,18.5880,76.4869,24.1708
1592,Green|Dark Grey|Polymaker Teal|Yellow,#06924D|#485259|#4CC0C7|#FFE800,27.5751,25.5076,24.3479,22.8427,21.0459,55.0104,24.1752
1593,Black|Dark Grey|Polymaker Teal|Yellow,#080A0D|#485259|#4CC0C7|#FFE800,27.5751,25.5076,24.3479,22.8427,21.0459,55.0104,24.1752
1594,Dark Grey|Polymaker Teal|Lime Green|Yellow,#485259|#4CC0C7|#D5D701|#FFE800,27.5751,25.5076,24.3479,22.8427,21.0459,55.0104,24.1752
1595,Purple|Grey|Tan|Yellow,#6C47B2|#8C9099|#A79E82|#FFE800,31.7992,26.6566,24.4002,21.6986,18.4337,42.4806,24.1776
1596,Azure Blue|Dark Grey|Olive Green|Tan,#0066D9|#485259|#948902|#A79E82,31.1134,26.9333,24.5546,21.4243,17.7761,85.3948,24.1788
1597,Black|Grey|Red|Yellow,#080A0D|#8C9099|#E72F1D|#FFE800,33.1190,26.7713,24.2309,21.5923,18.6714,48.6332,24.1818
1598,Green|Brown|Purple|Red,#06924D|#55331A|#6C47B2|#E72F1D,46.1694,29.0197,23.4024,19.3474,16.4703,63.3787,24.1835
1599,Green|Dark Grey|Polymaker Teal|Lime Green,#06924D|#485259|#4CC0C7|#D5D701,27.6274,25.5077,24.3427,22.8618,21.1019,54.8895,24.1848
1600,Black|Dark Grey|Polymaker Teal|Lime Green,#080A0D|#485259|#4CC0C7|#D5D701,27.6274,25.5077,24.3427,22.8618,21.1019,54.8895,24.1848
1601,Dark Grey|Polymaker Teal|Olive Green|Lime Green,#485259|#4CC0C7|#948902|#D5D701,27.6448,25.5206,24.3435,22.8516,21.0939,55.0942,24.1861
1602,Azure Blue|Green|Dark Olive Drab|White,#0066D9|#06924D|#575B54|#EBF7FF,30.4366,26.2685,24.3548,22.1108,19.5933,61.5933,24.1897
1603,Black|Grey|Cold White|Orange,#080A0D|#8C9099|#D9DFE5|#F67405,38.0843,28.0764,23.9018,20.3156,17.3228,50.4029,24.1960
1604,Azure Blue|Purple|Grey|Tan,#0066D9|#6C47B2|#8C9099|#A79E82,30.4698,26.4804,24.4875,21.9138,18.7062,42.0306,24.1971
1605,Dark Grey|Polymaker Teal|Olive Green|Yellow,#485259|#4CC0C7|#948902|#FFE800,27.5939,25.5243,24.3683,22.8706,21.0815,54.9660,24.1974
1606,Blue|Azure Blue|Green|Orange,#003776|#0066D9|#06924D|#F67405,33.2112,26.4734,23.9429,21.9219,20.4013,57.8527,24.1977
